Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Apple,iPhone 98GB,174,16,12MP,48MP,Unisoc,7830,6.1 inches,297475,105768,7666,1055,3699,2023
Apple,iPhone 6GB,174,8,12MP,48MP,Snapdragon,7089,7.0 inches,262173,93216,6756,930,3260,2022
Apple,iPhone 99GB,174,6,12MP,48MP,Qualcomm Snapdragon,7403,6.7 inches,298954,106294,7705,1060,3718,2021
Apple,iPhone 15GB,174,4,12MP,48MP,Qualcomm Snapdragon,7816,7.0 inches,255966,91009,6596,908,3183,2021
Apple,iPhone 25GB,174,12,12MP,48MP,Google Tensor,5542,7.0 inches,275087,97808,7088,976,3421,2020
Apple,Find 15GB,239,16,32MP,48MP + 64MP + 48MP,Apple A16,7273,12.9 inches,388869,207395,12961,1812,6737,2024
Apple,iPhone 35GB,174,12,12MP,48MP,Unisoc,7025,10.4 inches,327119,116307,8430,1160,4069,2021
Apple,iPhone 32GB,174,6,12MP,48MP,Spreadtrum,6044,10.4 inches,280408,99699,7226,994,3487,2020
Apple,iPhone 30GB,174,6,12MP,48MP,MediaTek,6039,12.9 inches,272671,96948,7026,967,3391,2020
Apple,iPhone 39GB,174,16,12MP,48MP,Qualcomm Snapdragon,7745,12.9 inches,291231,103547,7504,1033,3621,2021
Apple,iPhone 80GB,174,8,12MP,48MP,Qualcomm MSM8916,5757,6.1 inches,282064,100288,7269,1001,3508,2025
Apple,iPhone 88GB,174,6,12MP,48MP,Qualcomm Snapdragon,7718,12.9 inches,283983,100971,7319,1007,3532,2021
Apple,Find 51GB,239,12,32MP,48MP + 64MP + 48MP,Apple A15,7826,6.1 inches,437439,233300,14579,2039,7580,2020
Apple,iPhone 59GB,174,4,12MP,48MP,Google Tensor,3865,6.1 inches,263035,93522,6778,933,3272,2024
Apple,iPhone 23GB,174,4,12MP,48MP,Google Tensor,4121,6.5 inches,250017,88894,6442,886,3109,2023
Apple,iPhone 75GB,174,4,12MP,48MP,Qualcomm Snapdragon,7812,6.1 inches,255288,90768,6579,906,3174,2020
Apple,iPhone 18GB,174,16,12MP,48MP,Kirin,4716,7.8 inches,314008,111646,8092,1114,3905,2022
Apple,iPhone 34GB,174,8,12MP,48MP,MediaTek Dimensity,7999,12.9 inches,265759,94490,6848,942,3305,2021
Apple,iPhone 88GB,174,16,12MP,48MP,Spreadtrum,7355,10.4 inches,312326,111048,8049,1108,3884,2024
Apple,iPhone 77GB,174,4,12MP,48MP,Google Tensor,6742,7.0 inches,256733,91282,6615,911,3192,2023
Apple,iPhone 39GB,174,6,12MP,48MP,MediaTek,3541,6.5 inches,316336,112473,8152,1123,3935,2025
Apple,iPhone 15GB,174,8,12MP,48MP,Exynos,6205,10.4 inches,334049,118771,8608,1185,4154,2020
Apple,iPhone 45GB,174,6,12MP,48MP,Exynos,4715,12.9 inches,259153,92142,6678,919,3222,2021
Apple,iPhone 75GB,174,4,12MP,48MP,Spreadtrum,4724,6.1 inches,310702,110470,8006,1102,3864,2020
Apple,iPhone 18GB,174,12,12MP,48MP,Exynos,4210,6.7 inches,336178,119528,8663,1193,4180,2024
Apple,iPhone 61GB,174,16,12MP,48MP,Snapdragon,6459,10.4 inches,313322,111402,8074,1111,3897,2025
Apple,iPhone 76GB,174,8,12MP,48MP,Exynos,7576,7.8 inches,314555,111840,8106,1116,3913,2024
Apple,iPhone 93GB,174,8,12MP,48MP,MediaTek Dimensity,4679,10.4 inches,322715,114741,8317,1145,4014,2022
Apple,Find 10GB,239,12,32MP,48MP + 64MP + 48MP,Apple A12,6996,12.9 inches,336817,179635,11225,1570,5837,2021
Apple,iPhone 16GB,174,16,12MP,48MP,Kirin,6051,6.7 inches,253927,90283,6544,900,3157,2025
Apple,iPhone 95GB,174,8,12MP,48MP,Qualcomm Snapdragon,7721,12.9 inches,278341,98965,7173,988,3461,2020
Apple,iPhone 81GB,174,8,12MP,48MP,Qualcomm Snapdragon,3248,6.5 inches,258116,91773,6652,916,3209,2024
Apple,iPhone 22GB,174,6,12MP,48MP,MediaTek Helio,7053,7.8 inches,299404,106453,7715,1062,3724,2022
Apple,iPhone 73GB,174,16,12MP,48MP,Kirin,3181,6.5 inches,303518,107916,7822,1077,3775,2020
Apple,iPhone 24GB,174,6,12MP,48MP,Apple A18 pro,5556,7.0 inches,254737,90572,6565,903,3168,2022
Apple,iPhone 53GB,174,8,12MP,48MP,MediaTek,5244,6.1 inches,325231,115636,8381,1154,4045,2022
Apple,iPhone 21GB,174,16,12MP,48MP,Google Tensor,7164,6.1 inches,332645,118272,8572,1180,4137,2021
Apple,iPhone 3GB,174,8,12MP,48MP,Spreadtrum,5802,6.1 inches,287484,102215,7408,1020,3576,2021
Apple,Find 54GB,239,12,32MP,48MP + 64MP + 48MP,Apple A11,4238,12.9 inches,447356,238589,14909,2085,7751,2023
Apple,iPhone 4GB,174,6,12MP,48MP,MediaTek Dimensity,6845,6.1 inches,255764,90937,6591,907,3181,2025
Apple,iPhone 2GB,174,8,12MP,48MP,MediaTek,7005,6.5 inches,290504,103288,7486,1030,3612,2020
Apple,iPhone 15GB,174,6,12MP,48MP,Exynos,7823,6.1 inches,314936,111975,8115,1118,3916,2023
Apple,iPhone 79GB,174,12,12MP,48MP,Unisoc,4212,6.5 inches,261757,93068,6745,929,3255,2022
Apple,iPhone 72GB,174,6,12MP,48MP,Spreadtrum,3533,6.5 inches,254307,90418,6553,902,3162,2021
Apple,iPhone 30GB,174,6,12MP,48MP,MediaTek Helio,5786,6.5 inches,299674,106549,7723,1063,3727,2020
Apple,iPhone 84GB,174,6,12MP,48MP,Exynos,3737,10.4 inches,335686,119353,8651,1190,4175,2023
Apple,iPhone 37GB,174,4,12MP,48MP,Dimensity,7798,12.9 inches,286587,101896,7385,1016,3564,2022
Apple,iPhone 13GB,174,8,12MP,48MP,MediaTek,4948,6.7 inches,282922,100594,7291,1003,3519,2021
Apple,iPhone 82GB,174,4,12MP,48MP,Qualcomm Snapdragon,6590,10.4 inches,305618,108663,7876,1084,3801,2023
Apple,iPhone 4GB,174,12,12MP,48MP,MediaTek Dimensity,5089,6.1 inches,301592,107231,7772,1069,3751,2022
Apple,Find 52GB,239,8,32MP,48MP + 64MP + 48MP,Apple A17,6114,6.7 inches,362043,193089,12066,1687,6273,2025
Apple,Find 43GB,239,12,32MP,48MP + 64MP + 48MP,Apple A17,6364,10.4 inches,415961,221845,13863,1939,7208,2021
Apple,iPhone 35GB,174,16,12MP,48MP,Qualcomm Snapdragon,4268,6.5 inches,312577,111137,8056,1108,3888,2025
Apple,iPhone 27GB,174,12,12MP,48MP,Google Tensor,3299,6.7 inches,313037,111300,8067,1111,3893,2025
Apple,iPhone 19GB,174,4,12MP,48MP,MediaTek Dimensity,5122,6.5 inches,311945,110913,8039,1107,3880,2020
Apple,iPhone 43GB,174,6,12MP,48MP,Dimensity,3514,6.7 inches,302140,107426,7787,1072,3758,2022
Apple,iPhone 88GB,174,8,12MP,48MP,MediaTek Helio,3535,6.7 inches,333193,118467,8586,1183,4144,2021
Apple,iPhone 15GB,174,16,12MP,48MP,Spreadtrum,3930,7.8 inches,249117,88574,6419,884,3097,2022
Apple,iPhone 33GB,174,6,12MP,48MP,Unisoc,5925,6.5 inches,256635,91247,6614,911,3191,2025
Apple,iPhone 68GB,174,4,12MP,48MP,Qualcomm MSM8916,6678,6.1 inches,263822,93801,6799,936,3281,2020
Apple,iPhone 52GB,174,4,12MP,48MP,Kirin,6198,6.5 inches,311600,110789,8030,1106,3875,2022
Apple,iPhone 49GB,174,16,12MP,48MP,Dimensity,4476,12.9 inches,265687,94465,6847,942,3304,2020
Apple,iPhone 27GB,174,16,12MP,48MP,Unisoc,3615,7.8 inches,257449,91536,6635,913,3201,2021
Apple,iPhone 86GB,174,6,12MP,48MP,Unisoc,3958,6.5 inches,263850,93811,6800,936,3281,2023
Apple,iPhone 72GB,174,4,12MP,48MP,MediaTek Helio,3756,6.1 inches,290611,103326,7489,1030,3614,2024
Apple,iPhone 50GB,174,4,12MP,48MP,MediaTek,3514,12.9 inches,249585,88740,6432,885,3104,2023
Apple,iPhone 52GB,174,8,12MP,48MP,Kirin,7823,7.0 inches,277141,98537,7142,984,3447,2022
Apple,iPhone 49GB,174,6,12MP,48MP,Unisoc,3406,7.0 inches,336215,119541,8664,1193,4182,2025
Apple,Pad 16GB,510,16,8MP,13MP,Apple A12,7499,10.4 inches,70649,38317,2632,332,1196,2021
Apple,iPhone 58GB,174,8,12MP,48MP,Kirin,6544,6.5 inches,298248,106042,7686,1058,3710,2020
Apple,iPhone 86GB,174,12,12MP,48MP,Unisoc,5239,7.8 inches,319848,113722,8243,1134,3978,2025
Apple,Find 20GB,239,6,32MP,48MP + 64MP + 48MP,Apple A14,7746,10.4 inches,336180,179296,11204,1566,5825,2022
Apple,iPhone 87GB,174,4,12MP,48MP,Qualcomm Snapdragon,7681,7.8 inches,290355,103235,7482,1030,3611,2020
Apple,Find 87GB,239,8,32MP,48MP + 64MP + 48MP,Apple A11,4971,6.1 inches,429734,229190,14322,2003,7446,2025
Apple,iPhone 52GB,174,12,12MP,48MP,MediaTek,5297,6.7 inches,291093,103498,7502,1033,3620,2021
Apple,iPhone 14GB,174,8,12MP,48MP,Snapdragon,5652,7.0 inches,300961,107006,7755,1068,3742,2025
Apple,iPhone 20GB,174,16,12MP,48MP,Apple A13,7450,7.8 inches,336167,119524,8663,1193,4180,2024
Apple,iPhone 24GB,174,4,12MP,48MP,Google Tensor,4455,6.5 inches,298368,106085,7689,1059,3711,2024
Apple,iPhone 23GB,174,8,12MP,48MP,Qualcomm MSM8916,4846,12.9 inches,309375,109999,7972,1098,3848,2021
Apple,iPhone 57GB,174,8,12MP,48MP,Kirin,3825,6.1 inches,319198,113491,8226,1132,3970,2024
Apple,iPhone 31GB,174,6,12MP,48MP,Exynos,4627,6.5 inches,297917,105925,7677,1056,3705,2024
Apple,iPhone 34GB,174,8,12MP,48MP,Unisoc,5739,6.1 inches,331164,117746,8534,1175,4119,2022
Apple,Pad 42GB,510,6,8MP,13MP,Apple A12 Z,5589,6.1 inches,80732,43786,3008,380,1366,2022
Apple,iPhone 17GB,174,6,12MP,48MP,Exynos,4146,12.9 inches,304138,108136,7837,1079,3783,2025
Apple,iPhone 15GB,174,12,12MP,48MP,Kirin,4526,10.4 inches,251832,89538,6489,893,3131,2021
Apple,iPhone 32GB,174,4,12MP,48MP,Spreadtrum,6886,12.9 inches,323226,114923,8330,1146,4020,2021
Apple,iPhone 36GB,174,12,12MP,48MP,Apple A16,6340,10.4 inches,263931,93840,6801,936,3282,2024
Apple,iPhone 90GB,174,6,12MP,48MP,Spreadtrum,5536,7.8 inches,281919,100236,7265,1001,3506,2020
Apple,iPhone 46GB,174,12,12MP,48MP,Qualcomm Snapdragon,7829,6.5 inches,330397,117473,8515,1172,4109,2024
Apple,Pad 58GB,510,12,8MP,13MP,Apple A15,4833,6.7 inches,76544,41514,2852,361,1294,2025
Apple,iPhone 48GB,174,16,12MP,48MP,Qualcomm MSM8916,4910,7.8 inches,270310,96109,6966,959,3361,2021
Apple,iPhone 5GB,174,8,12MP,48MP,MediaTek,4528,10.4 inches,268554,95485,6921,952,3339,2025
Apple,iPhone 65GB,174,12,12MP,48MP,Dimensity,4278,12.9 inches,269773,95917,6952,956,3355,2025
Apple,iPhone 51GB,174,6,12MP,48MP,Qualcomm MSM8916,7709,6.5 inches,297611,105816,7670,1055,3701,2024
Apple,iPhone 19GB,174,12,12MP,48MP,Dimensity,5578,7.0 inches,328936,116953,8477,1167,4091,2025
Apple,Find 57GB,239,6,32MP,48MP + 64MP + 48MP,Apple A12 Z,4071,12.9 inches,432043,230422,14398,2013,7486,2020
Apple,iPhone 17GB,174,12,12MP,48MP,Exynos,3081,6.1 inches,319079,113449,8223,1132,3968,2025
Apple,iPhone 40GB,174,8,12MP,48MP,MediaTek,5811,10.4 inches,262113,93194,6754,930,3260,2023
Apple,iPhone 84GB,174,6,12MP,48MP,Apple A18,4537,6.1 inches,331474,117856,8542,1176,4122,2023
Apple,iPhone 71GB,174,6,12MP,48MP,Google Tensor,3599,7.0 inches,297744,105862,7673,1056,3703,2025
Apple,iPhone 80GB,174,8,12MP,48MP,Spreadtrum,3560,10.4 inches,261274,92896,6732,926,3250,2023
Apple,iPhone 74GB,174,8,12MP,48MP,Spreadtrum,5529,6.5 inches,327247,116353,8433,1160,4070,2020
Apple,iPhone 58GB,174,12,12MP,48MP,Spreadtrum,4516,10.4 inches,326307,116019,8409,1158,4058,2020
Apple,iPhone 88GB,174,16,12MP,48MP,Exynos,3110,6.5 inches,287981,102391,7421,1021,3581,2020
Apple,iPhone 59GB,174,12,12MP,48MP,MediaTek Helio,5717,7.8 inches,265237,94305,6835,941,3299,2020
Apple,iPhone 98GB,174,8,12MP,48MP,Dimensity,6301,6.1 inches,265538,94412,6843,942,3303,2022
Apple,iPhone 60GB,174,4,12MP,48MP,MediaTek,7914,6.5 inches,316585,112563,8158,1123,3937,2024
Apple,iPhone 24GB,174,6,12MP,48MP,Google Tensor,7657,10.4 inches,320518,113960,8260,1137,3987,2020
Apple,iPhone 99GB,174,16,12MP,48MP,Exynos,5869,12.9 inches,318663,113301,8212,1131,3963,2023
Apple,iPhone 93GB,174,16,12MP,48MP,Kirin,4391,6.7 inches,259438,92244,6685,920,3226,2025
Apple,iPhone 16GB,174,8,12MP,48MP,Qualcomm Snapdragon,5909,6.1 inches,320355,113903,8256,1137,3984,2025
Apple,iPhone 59GB,174,8,12MP,48MP,Dimensity,5459,12.9 inches,283605,100835,7308,1006,3526,2023
Apple,iPhone 69GB,174,6,12MP,48MP,Kirin,4447,7.8 inches,261467,92965,6737,928,3252,2022
Apple,iPhone 93GB,174,4,12MP,48MP,MediaTek,3975,7.0 inches,315372,112131,8127,1119,3922,2021
Apple,iPhone 2GB,174,8,12MP,48MP,Qualcomm MSM8916,3064,10.4 inches,260837,92740,6722,925,3244,2022
Apple,iPhone 63GB,174,12,12MP,48MP,Snapdragon,7328,6.7 inches,283272,100717,7300,1004,3523,2021
Apple,iPhone 59GB,174,8,12MP,48MP,MediaTek Dimensity,5609,12.9 inches,255151,90719,6575,904,3173,2021
Apple,iPhone 40GB,174,6,12MP,48MP,Spreadtrum,3088,6.1 inches,291964,103808,7524,1036,3630,2024
Apple,iPhone 38GB,174,12,12MP,48MP,MediaTek Helio,4506,10.4 inches,310503,110399,8001,1102,3862,2023
Apple,iPhone 56GB,174,8,12MP,48MP,MediaTek Dimensity,6144,12.9 inches,276714,98386,7131,981,3441,2023
Apple,iPhone 30GB,174,6,12MP,48MP,MediaTek,6549,12.9 inches,288892,102716,7445,1025,3593,2023
Apple,Pad 15GB,510,4,8MP,13MP,Apple A17 pro,6837,10.4 inches,73369,39793,2733,345,1241,2021
Apple,iPhone 51GB,174,16,12MP,48MP,Apple A14,6468,6.1 inches,253147,90006,6523,898,3148,2025
Apple,iPhone 27GB,174,16,12MP,48MP,Snapdragon,4310,6.7 inches,327134,116313,8430,1160,4069,2024
Apple,iPhone 48GB,174,12,12MP,48MP,Dimensity,6400,6.7 inches,252154,89654,6498,894,3135,2023
Apple,iPhone 58GB,174,4,12MP,48MP,Snapdragon,7035,7.0 inches,251053,89261,6470,890,3122,2022
Apple,iPhone 74GB,174,4,12MP,48MP,Unisoc,5480,6.5 inches,252391,89737,6503,895,3139,2021
Apple,iPhone 54GB,174,6,12MP,48MP,MediaTek Dimensity,6574,6.1 inches,320477,113946,8258,1137,3985,2023
Apple,iPhone 50GB,174,6,12MP,48MP,Exynos,3163,12.9 inches,280553,99751,7230,995,3489,2024
Apple,iPhone 32GB,174,12,12MP,48MP,Spreadtrum,5246,7.0 inches,257977,91724,6648,915,3208,2020
Apple,iPhone 75GB,174,16,12MP,48MP,MediaTek Helio,6754,6.5 inches,255531,90854,6585,907,3178,2020
Apple,iPhone 12GB,174,4,12MP,48MP,MediaTek,3499,7.8 inches,302417,107525,7793,1073,3760,2024
Apple,iPhone 70GB,174,12,12MP,48MP,Qualcomm MSM8916,3770,6.5 inches,328897,116940,8476,1167,4091,2024
Apple,iPhone 56GB,174,16,12MP,48MP,MediaTek,5846,6.1 inches,273374,97198,7044,969,3399,2022
Apple,iPhone 80GB,174,8,12MP,48MP,MediaTek,4069,6.7 inches,263881,93823,6800,936,3282,2025
Apple,iPhone 88GB,174,4,12MP,48MP,Exynos,5199,7.8 inches,315194,112067,8122,1118,3920,2021
Apple,iPhone 86GB,174,12,12MP,48MP,Dimensity,7319,10.4 inches,324027,115208,8351,1150,4030,2021
Apple,iPhone 75GB,174,6,12MP,48MP,MediaTek Helio,6054,6.7 inches,282068,100289,7269,1001,3508,2021
Apple,iPhone 92GB,174,4,12MP,48MP,Unisoc,5839,7.8 inches,272140,96760,7013,965,3385,2021
Apple,iPhone 72GB,174,16,12MP,48MP,Qualcomm Snapdragon,7516,12.9 inches,304837,108384,7855,1081,3792,2021
Apple,iPhone 71GB,174,8,12MP,48MP,Snapdragon,6899,7.0 inches,317668,112947,8187,1127,3950,2022
Apple,iPhone 19GB,174,12,12MP,48MP,MediaTek Dimensity,4986,12.9 inches,275168,97836,7091,976,3422,2024
Apple,iPhone 62GB,174,8,12MP,48MP,Unisoc,3636,7.8 inches,295378,105021,7612,1047,3673,2022
Apple,iPhone 46GB,174,16,12MP,48MP,MediaTek Dimensity,7432,6.7 inches,318214,113141,8200,1129,3958,2021
Apple,iPhone 18GB,174,6,12MP,48MP,MediaTek,4200,6.1 inches,306179,108862,7891,1086,3807,2024
Apple,iPhone 44GB,174,8,12MP,48MP,MediaTek Helio,4390,7.8 inches,296968,105587,7653,1054,3693,2025
Apple,iPhone 73GB,174,16,12MP,48MP,Unisoc,3976,6.1 inches,294173,104594,7581,1043,3659,2021
Apple,iPhone 79GB,174,4,12MP,48MP,Qualcomm MSM8916,5927,7.0 inches,318662,113301,8212,1131,3963,2024
Apple,Pad 53GB,510,16,8MP,13MP,Apple A17,3747,6.5 inches,74735,40534,2784,352,1264,2020
Apple,iPhone 87GB,174,4,12MP,48MP,Exynos,6353,6.1 inches,313417,111436,8076,1112,3898,2023
Apple,iPhone 32GB,174,4,12MP,48MP,Kirin,3333,7.8 inches,290897,103429,7497,1032,3617,2023
Apple,iPhone 16GB,174,12,12MP,48MP,Unisoc,5577,7.8 inches,329287,117078,8486,1168,4096,2024
Apple,iPhone 84GB,174,6,12MP,48MP,Kirin,6406,12.9 inches,301711,107274,7775,1071,3753,2021
Apple,iPhone 80GB,174,8,12MP,48MP,Unisoc,7053,7.8 inches,328387,116758,8463,1166,4084,2020
Apple,iPhone 77GB,174,8,12MP,48MP,Google Tensor,7765,6.5 inches,321760,114402,8292,1141,4002,2025
Apple,iPhone 64GB,174,4,12MP,48MP,MediaTek Dimensity,4616,7.8 inches,303823,108024,7829,1077,3779,2025
Apple,iPhone 98GB,174,6,12MP,48MP,Unisoc,4771,7.8 inches,309637,110091,7979,1098,3851,2024
Apple,iPhone 98GB,174,12,12MP,48MP,Dimensity,6052,7.8 inches,255933,90997,6596,908,3183,2023
Apple,iPhone 32GB,174,8,12MP,48MP,Google Tensor,5906,6.7 inches,292845,104122,7546,1038,3642,2025
Apple,Find 86GB,239,8,32MP,48MP + 64MP + 48MP,Apple A11,4601,6.1 inches,421115,224593,14034,1963,7296,2023
Apple,iPhone 21GB,174,8,12MP,48MP,MediaTek,6501,6.7 inches,263747,93775,6797,936,3279,2023
Apple,iPhone 67GB,174,6,12MP,48MP,Apple A18 pro,3441,6.1 inches,261926,93128,6749,929,3257,2025
Apple,iPhone 36GB,174,6,12MP,48MP,Dimensity,5705,6.1 inches,326099,115945,8404,1157,4056,2024
Apple,iPhone 81GB,174,8,12MP,48MP,Snapdragon,3875,10.4 inches,267637,95158,6897,950,3329,2021
Apple,iPhone 71GB,174,16,12MP,48MP,MediaTek,4077,7.8 inches,272257,96801,7016,965,3386,2022
Apple,iPhone 61GB,174,12,12MP,48MP,Exynos,3845,6.1 inches,309032,109877,7963,1097,3844,2022
Apple,iPhone 5GB,174,12,12MP,48MP,Snapdragon,6295,6.1 inches,273293,97169,7043,969,3399,2024
Apple,iPhone 29GB,174,8,12MP,48MP,Qualcomm MSM8916,5422,6.7 inches,302998,107731,7809,1075,3768,2022
Apple,iPhone 53GB,174,16,12MP,48MP,Qualcomm MSM8916,3604,7.8 inches,329669,117214,8495,1170,4100,2025
Apple,iPhone 9GB,174,8,12MP,48MP,Kirin,5959,6.1 inches,255344,90788,6580,906,3175,2024
Apple,iPhone 35GB,174,12,12MP,48MP,Unisoc,7026,6.5 inches,335374,119242,8643,1190,4171,2025
Apple,iPhone 13GB,174,6,12MP,48MP,MediaTek Helio,6997,10.4 inches,301069,107045,7758,1068,3745,2025
Apple,iPhone 57GB,174,12,12MP,48MP,Kirin,5039,7.0 inches,298811,106242,7701,1060,3716,2020
Apple,iPhone 13GB,174,8,12MP,48MP,Unisoc,3073,6.1 inches,291432,103619,7510,1034,3624,2024
Apple,iPhone 18GB,174,8,12MP,48MP,MediaTek,5544,6.5 inches,310871,110531,8011,1103,3866,2025
Apple,iPhone 51GB,174,4,12MP,48MP,MediaTek,6437,7.0 inches,262455,93316,6763,930,3264,2025
Apple,iPhone 48GB,174,4,12MP,48MP,Qualcomm MSM8916,6445,6.7 inches,331927,118016,8554,1177,4128,2024
Apple,iPhone 54GB,174,4,12MP,48MP,MediaTek Dimensity,5355,10.4 inches,282623,100487,7283,1003,3515,2023
Apple,Find 46GB,239,6,32MP,48MP + 64MP + 48MP,Apple A18 pro,5416,7.8 inches,358573,191237,11950,1671,6214,2021
Apple,iPhone 46GB,174,16,12MP,48MP,Snapdragon,5669,10.4 inches,313933,111619,8089,1114,3905,2023
Apple,iPhone 7GB,174,4,12MP,48MP,Spreadtrum,7661,7.0 inches,259259,92179,6682,920,3224,2025
Apple,iPhone 94GB,174,8,12MP,48MP,MediaTek Helio,4298,6.5 inches,252505,89778,6507,895,3140,2024
Apple,Find 73GB,239,16,32MP,48MP + 64MP + 48MP,Apple A18 pro,6355,10.4 inches,331535,176818,11050,1545,5744,2023
Apple,iPhone 36GB,174,6,12MP,48MP,MediaTek Dimensity,3393,6.5 inches,329589,117185,8494,1170,4098,2025
Apple,iPhone 94GB,174,12,12MP,48MP,Unisoc,6182,12.9 inches,302335,107495,7792,1072,3760,2025
Apple,iPhone 54GB,174,4,12MP,48MP,Google Tensor,6866,6.5 inches,266636,94802,6871,946,3316,2022
Apple,iPhone 65GB,174,4,12MP,48MP,Qualcomm MSM8916,5233,7.8 inches,291973,103811,7524,1036,3630,2025
Apple,Pad 4GB,510,12,8MP,13MP,Apple A11,6387,6.5 inches,85313,46270,3179,403,1444,2024
Apple,iPhone 70GB,174,12,12MP,48MP,MediaTek Dimensity,6133,6.7 inches,288930,102729,7446,1025,3593,2025
Apple,iPhone 52GB,174,6,12MP,48MP,Kirin,7231,6.1 inches,268223,95366,6912,951,3335,2024
Apple,iPhone 36GB,174,4,12MP,48MP,Qualcomm Snapdragon,4893,7.0 inches,250979,89235,6467,890,3121,2022
Apple,iPhone 61GB,174,12,12MP,48MP,Exynos,3645,7.8 inches,274129,97467,7064,972,3409,2024
Apple,iPhone 21GB,174,16,12MP,48MP,Snapdragon,7578,6.5 inches,271385,96491,6994,963,3374,2025
Apple,iPhone 38GB,174,12,12MP,48MP,MediaTek Helio,5252,10.4 inches,331831,117982,8551,1177,4127,2024
Apple,iPhone 92GB,174,12,12MP,48MP,Qualcomm MSM8916,4496,6.5 inches,318063,113088,8196,1128,3955,2024
Apple,iPhone 21GB,174,12,12MP,48MP,Snapdragon,3356,7.0 inches,291406,103610,7510,1034,3624,2020
Apple,iPhone 98GB,174,12,12MP,48MP,MediaTek Helio,3665,10.4 inches,283960,100961,7317,1007,3532,2024
Apple,iPhone 42GB,174,6,12MP,48MP,Kirin,3735,12.9 inches,298495,106130,7692,1059,3712,2022
Apple,iPhone 56GB,174,4,12MP,48MP,Qualcomm MSM8916,5001,6.5 inches,305882,108756,7883,1085,3805,2025
Apple,iPhone 5GB,174,6,12MP,48MP,MediaTek Dimensity,7334,12.9 inches,314463,111807,8104,1115,3911,2023
Apple,Find 7GB,239,6,32MP,48MP + 64MP + 48MP,Apple A13,7677,6.5 inches,335085,178711,11168,1562,5805,2023
Apple,iPhone 82GB,174,6,12MP,48MP,Exynos,7133,6.1 inches,315095,112032,8121,1118,3919,2021
Apple,iPhone 2GB,174,8,12MP,48MP,MediaTek,3612,6.7 inches,304969,108433,7859,1082,3793,2022
Apple,iPhone 44GB,174,6,12MP,48MP,MediaTek,4674,6.1 inches,290412,103256,7484,1030,3612,2022
Apple,iPhone 90GB,174,16,12MP,48MP,Unisoc,4812,7.8 inches,267719,95187,6899,950,3329,2020
Apple,iPhone 70GB,174,12,12MP,48MP,Exynos,5248,7.0 inches,272139,96759,7013,965,3385,2024
Apple,iPhone 87GB,174,16,12MP,48MP,MediaTek Dimensity,6796,10.4 inches,277131,98534,7142,984,3446,2020
Apple,iPhone 71GB,174,12,12MP,48MP,Apple A14,6621,12.9 inches,311320,110689,8023,1105,3872,2023
Apple,iPhone 26GB,174,12,12MP,48MP,Apple A12 Z,5971,7.8 inches,292587,104029,7540,1038,3638,2022
Apple,iPhone 66GB,174,6,12MP,48MP,Dimensity,7983,7.8 inches,326190,115978,8405,1158,4057,2022
Apple,iPhone 37GB,174,12,12MP,48MP,Kirin,3907,7.8 inches,257159,91432,6627,912,3198,2020
Apple,iPhone 57GB,174,12,12MP,48MP,Dimensity,5109,6.7 inches,292984,104171,7550,1040,3643,2020
Apple,iPhone 21GB,174,4,12MP,48MP,Qualcomm Snapdragon,3698,6.1 inches,314124,111686,8095,1115,3906,2021
Apple,iPhone 82GB,174,4,12MP,48MP,Qualcomm MSM8916,4651,7.8 inches,259482,92259,6687,920,3227,2021
Apple,iPhone 50GB,174,12,12MP,48MP,MediaTek Helio,7208,10.4 inches,280094,99587,7218,994,3484,2023
Apple,iPhone 84GB,174,16,12MP,48MP,Unisoc,5291,7.0 inches,324798,115482,8370,1153,4040,2022
Apple,iPhone 90GB,174,4,12MP,48MP,MediaTek Dimensity,4996,12.9 inches,287891,102360,7419,1021,3580,2023
Apple,iPhone 75GB,174,4,12MP,48MP,Dimensity,3054,12.9 inches,311673,110815,8032,1106,3876,2023
Apple,iPhone 51GB,174,8,12MP,48MP,Snapdragon,7444,7.0 inches,281945,100245,7265,1001,3507,2021
Apple,iPhone 59GB,174,12,12MP,48MP,Spreadtrum,7979,6.7 inches,302803,107662,7803,1075,3766,2024
Apple,Pad 45GB,510,12,8MP,13MP,Apple A18,6550,7.0 inches,73264,39735,2730,345,1240,2022
Apple,iPhone 12GB,174,8,12MP,48MP,MediaTek,7533,7.0 inches,331247,117776,8537,1175,4119,2025
Apple,iPhone 31GB,174,12,12MP,48MP,Kirin,3484,6.1 inches,262746,93420,6771,932,3268,2022
Apple,Pad 39GB,510,6,8MP,13MP,Apple A13,6320,10.4 inches,80184,43488,2987,378,1357,2023
Apple,Find 38GB,239,4,32MP,48MP + 64MP + 48MP,Apple A15,6629,6.5 inches,402632,214736,13418,1877,6977,2022
Apple,iPhone 61GB,174,4,12MP,48MP,Kirin,5349,6.5 inches,268048,95304,6908,951,3334,2025
Apple,iPhone 22GB,174,8,12MP,48MP,Exynos,6042,6.5 inches,303985,108082,7833,1079,3780,2022
Apple,iPhone 80GB,174,16,12MP,48MP,Spreadtrum,3987,6.1 inches,307739,109417,7931,1092,3827,2021
